JUnit version 4.13.2
2024-11-14 03:47:31,224 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.balancer.Dispatcher_ESTest
2024-11-14 03:47:32,859 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.ForwardingObject
2024-11-14 03:47:32,859 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.ForwardingMap
2024-11-14 03:47:32,859 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.ForwardingConcurrentMap
2024-11-14 03:47:32,859 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$AbstractSerializationProxy
2024-11-14 03:47:32,859 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$SerializationProxy
2024-11-14 03:47:32,859 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$SafeToArraySet
2024-11-14 03:47:32,859 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$SafeToArraySet'.
2024-11-14 03:47:32,860 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$SafeToArraySet
2024-11-14 03:47:32,860 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$SafeToArraySet
2024-11-14 03:47:32,860 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$SafeToArraySet
2024-11-14 03:47:32,860 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$EntrySet
2024-11-14 03:47:32,860 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$EntrySet'.
2024-11-14 03:47:32,860 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$EntrySet
2024-11-14 03:47:32,860 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$EntrySet
2024-11-14 03:47:32,860 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$EntrySet
2024-11-14 03:47:32,860 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$Values
2024-11-14 03:47:32,860 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$Values'.
2024-11-14 03:47:32,860 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$Values
2024-11-14 03:47:32,860 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$Values
2024-11-14 03:47:32,861 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$Values
2024-11-14 03:47:32,861 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$KeySet
2024-11-14 03:47:32,861 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$KeySet'.
2024-11-14 03:47:32,861 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$KeySet
2024-11-14 03:47:32,861 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$KeySet
2024-11-14 03:47:32,861 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$KeySet
2024-11-14 03:47:32,861 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$EntryIterator
2024-11-14 03:47:32,861 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$EntryIterator'.
2024-11-14 03:47:32,861 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$EntryIterator
2024-11-14 03:47:32,862 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$EntryIterator
2024-11-14 03:47:32,862 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$HashIterator
2024-11-14 03:47:32,862 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$HashIterator'.
2024-11-14 03:47:32,862 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$HashIterator
2024-11-14 03:47:32,863 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$HashIterator
2024-11-14 03:47:32,863 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$HashIterator
2024-11-14 03:47:32,863 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$EntryIterator
2024-11-14 03:47:32,863 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WriteThroughEntry
2024-11-14 03:47:32,863 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WriteThroughEntry'.
2024-11-14 03:47:32,863 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$WriteThroughEntry
2024-11-14 03:47:32,863 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$WriteThroughEntry
2024-11-14 03:47:32,863 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.AbstractMapEntry
2024-11-14 03:47:32,863 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.AbstractMapEntry'.
2024-11-14 03:47:32,864 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/AbstractMapEntry
2024-11-14 03:47:32,864 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/AbstractMapEntry
2024-11-14 03:47:32,864 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.AbstractMapEntry
2024-11-14 03:47:32,864 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WriteThroughEntry
2024-11-14 03:47:32,864 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$ValueIterator
2024-11-14 03:47:32,864 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$ValueIterator'.
2024-11-14 03:47:32,864 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$ValueIterator
2024-11-14 03:47:32,864 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$ValueIterator
2024-11-14 03:47:32,864 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$ValueIterator
2024-11-14 03:47:32,864 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$KeyIterator
2024-11-14 03:47:32,864 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$KeyIterator'.
2024-11-14 03:47:32,865 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$KeyIterator
2024-11-14 03:47:32,865 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$KeyIterator
2024-11-14 03:47:32,865 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$KeyIterator
2024-11-14 03:47:32,865 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$CleanupMapTask
2024-11-14 03:47:32,865 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$CleanupMapTask'.
2024-11-14 03:47:32,865 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$CleanupMapTask
2024-11-14 03:47:32,865 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$CleanupMapTask
2024-11-14 03:47:32,865 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$CleanupMapTask
2024-11-14 03:47:32,865 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyDummyValueSegment
2024-11-14 03:47:32,865 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyDummyValueSegment'.
2024-11-14 03:47:32,865 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$WeakKeyDummyValueSegment
2024-11-14 03:47:32,865 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$WeakKeyDummyValueSegment
2024-11-14 03:47:32,865 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyDummyValueSegment
2024-11-14 03:47:32,865 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyWeakValueSegment
2024-11-14 03:47:32,865 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyWeakValueSegment'.
2024-11-14 03:47:32,866 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$WeakKeyWeakValueSegment
2024-11-14 03:47:32,866 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$WeakKeyWeakValueSegment
2024-11-14 03:47:32,866 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyWeakValueSegment
2024-11-14 03:47:32,866 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyStrongValueSegment
2024-11-14 03:47:32,866 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyStrongValueSegment'.
2024-11-14 03:47:32,866 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$WeakKeyStrongValueSegment
2024-11-14 03:47:32,866 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$WeakKeyStrongValueSegment
2024-11-14 03:47:32,866 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyStrongValueSegment
2024-11-14 03:47:32,866 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$StrongKeyWeakValueSegment
2024-11-14 03:47:32,866 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$StrongKeyWeakValueSegment'.
2024-11-14 03:47:32,866 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$StrongKeyWeakValueSegment
2024-11-14 03:47:32,866 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$StrongKeyWeakValueSegment
2024-11-14 03:47:32,867 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$StrongKeyWeakValueSegment
2024-11-14 03:47:32,867 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$StrongKeyStrongValueSegment
2024-11-14 03:47:32,867 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$StrongKeyStrongValueSegment'.
2024-11-14 03:47:32,867 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$StrongKeyStrongValueSegment
2024-11-14 03:47:32,867 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$StrongKeyStrongValueSegment
2024-11-14 03:47:32,867 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$StrongKeyStrongValueSegment
2024-11-14 03:47:32,867 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakValueReferenceImpl
2024-11-14 03:47:32,867 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakValueReferenceImpl'.
2024-11-14 03:47:32,867 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$WeakValueReferenceImpl
2024-11-14 03:47:32,867 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$WeakValueReferenceImpl
2024-11-14 03:47:32,867 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakValueReferenceImpl
2024-11-14 03:47:32,867 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyWeakValueEntry
2024-11-14 03:47:32,867 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyWeakValueEntry'.
2024-11-14 03:47:32,868 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$WeakKeyWeakValueEntry
2024-11-14 03:47:32,868 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$WeakKeyWeakValueEntry
2024-11-14 03:47:32,868 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakValueEntry
2024-11-14 03:47:32,868 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakValueEntry'.
2024-11-14 03:47:32,868 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakValueEntry
2024-11-14 03:47:32,868 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$AbstractWeakKeyEntry
2024-11-14 03:47:32,868 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$AbstractWeakKeyEntry'.
2024-11-14 03:47:32,868 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$AbstractWeakKeyEntry
2024-11-14 03:47:32,868 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$AbstractWeakKeyEntry
2024-11-14 03:47:32,869 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$AbstractWeakKeyEntry
2024-11-14 03:47:32,869 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyWeakValueEntry
2024-11-14 03:47:32,869 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyStrongValueEntry
2024-11-14 03:47:32,869 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyStrongValueEntry'.
2024-11-14 03:47:32,869 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$WeakKeyStrongValueEntry
2024-11-14 03:47:32,869 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$WeakKeyStrongValueEntry
2024-11-14 03:47:32,869 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyStrongValueEntry
2024-11-14 03:47:32,869 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyDummyValueEntry
2024-11-14 03:47:32,869 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyDummyValueEntry'.
2024-11-14 03:47:32,870 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$WeakKeyDummyValueEntry
2024-11-14 03:47:32,870 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$WeakKeyDummyValueEntry
2024-11-14 03:47:32,870 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$WeakKeyDummyValueEntry
2024-11-14 03:47:32,870 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$StrongKeyWeakValueEntry
2024-11-14 03:47:32,870 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$StrongKeyWeakValueEntry'.
2024-11-14 03:47:32,870 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$StrongKeyWeakValueEntry
2024-11-14 03:47:32,870 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$StrongKeyWeakValueEntry
2024-11-14 03:47:32,871 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$StrongKeyWeakValueEntry
2024-11-14 03:47:32,871 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$StrongKeyStrongValueEntry
2024-11-14 03:47:32,871 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$StrongKeyStrongValueEntry'.
2024-11-14 03:47:32,871 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$StrongKeyStrongValueEntry
2024-11-14 03:47:32,871 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/collect/MapMakerInternalMap$StrongKeyStrongValueEntry
2024-11-14 03:47:32,871 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$StrongKeyStrongValueEntry
2024-11-14 03:47:32,875 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.util.concurrent.RateLimiter
2024-11-14 03:47:32,875 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.util.concurrent.RateLimiter'.
2024-11-14 03:47:32,875 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/util/concurrent/RateLimiter
2024-11-14 03:47:32,876 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/util/concurrent/RateLimiter
2024-11-14 03:47:32,876 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.thirdparty.com.google.common.util.concurrent, 872641612
2024-11-14 03:47:32,876 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.util.concurrent.RateLimiter
2024-11-14 03:47:32,877 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.util.concurrent.SmoothRateLimiter$SmoothWarmingUp
2024-11-14 03:47:32,877 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.util.concurrent.SmoothRateLimiter$SmoothWarmingUp'.
2024-11-14 03:47:32,877 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/util/concurrent/SmoothRateLimiter$SmoothWarmingUp
2024-11-14 03:47:32,877 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/util/concurrent/SmoothRateLimiter$SmoothWarmingUp
2024-11-14 03:47:32,877 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.util.concurrent.SmoothRateLimiter
2024-11-14 03:47:32,877 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.util.concurrent.SmoothRateLimiter'.
2024-11-14 03:47:32,878 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/util/concurrent/SmoothRateLimiter
2024-11-14 03:47:32,878 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/util/concurrent/SmoothRateLimiter
2024-11-14 03:47:32,878 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.util.concurrent.SmoothRateLimiter
2024-11-14 03:47:32,878 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.util.concurrent.SmoothRateLimiter$SmoothWarmingUp
2024-11-14 03:47:32,878 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.util.concurrent.SmoothRateLimiter$SmoothBursty
2024-11-14 03:47:32,878 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.util.concurrent.SmoothRateLimiter$SmoothBursty'.
2024-11-14 03:47:32,879 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/util/concurrent/SmoothRateLimiter$SmoothBursty
2024-11-14 03:47:32,879 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/util/concurrent/SmoothRateLimiter$SmoothBursty
2024-11-14 03:47:32,879 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.util.concurrent.SmoothRateLimiter$SmoothBursty
2024-11-14 03:47:32,879 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.util.concurrent.RateLimiter$SleepingStopwatch
2024-11-14 03:47:32,879 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.util.concurrent.RateLimiter$SleepingStopwatch'.
2024-11-14 03:47:32,879 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/util/concurrent/RateLimiter$SleepingStopwatch
2024-11-14 03:47:32,879 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/util/concurrent/RateLimiter$SleepingStopwatch
2024-11-14 03:47:32,880 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.util.concurrent.RateLimiter$SleepingStopwatch
2024-11-14 03:47:32,880 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.util.concurrent.RateLimiter$SleepingStopwatch$1
2024-11-14 03:47:32,880 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.util.concurrent.RateLimiter$SleepingStopwatch$1'.
2024-11-14 03:47:32,880 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/util/concurrent/RateLimiter$SleepingStopwatch$1
2024-11-14 03:47:32,880 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.util.concurrent.RateLimiter$SleepingStopwatch$1
2024-11-14 03:47:32,881 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.base.Stopwatch
2024-11-14 03:47:32,881 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.base.Stopwatch'.
2024-11-14 03:47:32,881 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/base/Stopwatch
2024-11-14 03:47:32,881 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/thirdparty/com/google/common/base/Stopwatch
2024-11-14 03:47:32,882 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.base.Stopwatch
2024-11-14 03:47:32,882 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.base.Ticker
2024-11-14 03:47:32,882 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.thirdparty.com.google.common.base.Ticker'.
2024-11-14 03:47:32,882 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/thirdparty/com/google/common/base/Ticker
2024-11-14 03:47:32,883 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/thirdparty/com/google/common/base/Ticker
2024-11-14 03:47:32,883 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.thirdparty.com.google.common.base.Ticker
2024-11-14 03:47:32,883 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.thirdparty.com.google.common.base.Ticker$1
